reward,distance_to_goal,distance_to_goal_reward,success,did_multi_agents_collide,num_steps,spl,psc,human_collision,episode_id
5.97055721282959,0.0662120580673217,0.1589404344558715,1.0,0.0,45.0,0.9487079411746636,1.0,0.0,data/scene_datasets/hm3d/val/00824-Dd4bFSTQ8gi/Dd4bFSTQ8gi.basis.glb 18
5.571478366851807,0.8354434967041016,-0.0,0.0,1.0,68.0,0.0,0.8970588235294118,1.0,data/scene_datasets/hm3d/val/00824-Dd4bFSTQ8gi/Dd4bFSTQ8gi.basis.glb 17
8.547967910766602,0.1269693970680236,0.1996961534023285,1.0,0.0,87.0,0.8977953180340449,0.8275862068965517,0.0,data/scene_datasets/hm3d/val/00819-6D36GQHuP8H/6D36GQHuP8H.basis.glb 24
3.7840323448181152,4.839072227478027,0.1667680740356445,0.0,1.0,88.0,0.0,0.9204545454545454,1.0,data/scene_datasets/hm3d/val/00824-Dd4bFSTQ8gi/Dd4bFSTQ8gi.basis.glb 16
6.139382362365723,0.1291409581899643,0.2014528661966323,1.0,0.0,169.0,0.469805716177684,0.9112426035502958,0.0,data/scene_datasets/hm3d/val/00819-6D36GQHuP8H/6D36GQHuP8H.basis.glb 22
12.38745403289795,0.1043894067406654,0.1749647185206413,1.0,0.0,267.0,0.6254325526304048,0.9288389513108616,0.0,data/scene_datasets/hm3d/val/00824-Dd4bFSTQ8gi/Dd4bFSTQ8gi.basis.glb 15
-5.000019550323486,9.329167366027832,-0.0,0.0,0.0,500.0,0.0,1.0,0.0,data/scene_datasets/hm3d/val/00819-6D36GQHuP8H/6D36GQHuP8H.basis.glb 21
8.324743270874023,2.8490970134735107,0.2019689083099365,0.0,1.0,71.0,0.0,0.9295774647887324,1.0,data/scene_datasets/hm3d/val/00824-Dd4bFSTQ8gi/Dd4bFSTQ8gi.basis.glb 13
5.676062107086182,0.14227956533432,0.1936678290367126,1.0,0.0,63.0,0.99598733582959,1.0,0.0,data/scene_datasets/hm3d/val/00824-Dd4bFSTQ8gi/Dd4bFSTQ8gi.basis.glb 12
3.9938037395477295,1.8661444187164309,0.2167694568634033,0.0,1.0,47.0,0.0,0.8085106382978723,1.0,data/scene_datasets/hm3d/val/00824-Dd4bFSTQ8gi/Dd4bFSTQ8gi.basis.glb 11
7.933216571807861,0.168923407793045,0.1950037777423858,1.0,0.0,74.0,0.9944206280151996,0.7837837837837838,0.0,data/scene_datasets/hm3d/val/00814-p53SfW6mjZe/p53SfW6mjZe.basis.glb 24
11.93814182281494,0.1361201703548431,0.2018088400363922,1.0,0.0,203.0,0.8421179372986886,1.0,0.0,data/scene_datasets/hm3d/val/00824-Dd4bFSTQ8gi/Dd4bFSTQ8gi.basis.glb 9
10.971006393432615,0.101350612938404,0.2075327560305595,1.0,0.0,108.0,0.990140723088927,1.0,0.0,data/scene_datasets/hm3d/val/00814-p53SfW6mjZe/p53SfW6mjZe.basis.glb 21
