reward,distance_to_goal,min_distance_to_goal_reward,distance_to_goal_reward,dtg_collsion_agent_nav_reward,min_dtg_collsion_agent_nav_reward,self_stop_success,success,did_multi_agents_collide,human_collision,human_collision_check,human_collision_count,true_success,num_steps,spl,psc,stl,episode_id
22.430477142333984,0.09387152642011642,0.20712924748659134,0.20712924748659134,0.20712924748659134,0.20712924748659134,1.0,1.0,0.0,0.0,0.0,0.0,1.0,164.0,0.8940782897588674,0.9512195121951219,1.0,data/scene_datasets/hm3d/val/00856-FnSn2KSrALj/FnSn2KSrALj.basis.glb 3
16.425291061401367,0.14829982817173,0.2048695236444473,0.2048695236444473,0.2048695236444473,0.2048695236444473,1.0,1.0,0.0,0.0,0.0,0.0,1.0,111.0,0.7062528233032572,0.7117117117117117,1.0,data/scene_datasets/hm3d/val/00800-TEEsavR23oF/TEEsavR23oF.basis.glb 17
13.244314193725586,0.1794499605894088,0.2044210880994796,0.2044210880994796,0.2044210880994796,0.2044210880994796,1.0,1.0,0.0,0.0,0.0,0.0,1.0,93.0,1.0,1.0,1.0,data/scene_datasets/hm3d/val/00809-Qpor2mEya8F/Qpor2mEya8F.basis.glb 4
14.64948844909668,0.1195200383663177,0.1679166853427887,0.1679166853427887,0.1679166853427887,0.1679166853427887,1.0,1.0,0.0,0.0,0.0,0.0,1.0,166.0,0.6894172831956294,1.0,1.0,data/scene_datasets/hm3d/val/00821-eF36g7L6Z9M/eF36g7L6Z9M.basis.glb 18
4.813473224639893,6.304018974304199,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500.0,0.0,0.956,0.0,data/scene_datasets/hm3d/val/00896-5hGmubEE6ZF/5hGmubEE6ZF.basis.glb 21
14.854325294494627,0.196252703666687,0.1823942959308624,0.1823942959308624,0.1823942959308624,0.1823942959308624,1.0,1.0,0.0,0.0,0.0,0.0,1.0,79.0,0.9921576756714784,1.0,1.0,data/scene_datasets/hm3d/val/00809-Qpor2mEya8F/Qpor2mEya8F.basis.glb 3
14.807687759399414,0.1294228881597519,0.1842199116945266,0.1842199116945266,0.1842199116945266,0.1842199116945266,1.0,1.0,0.0,0.0,0.0,0.0,1.0,69.0,0.9931297811425543,1.0,1.0,data/scene_datasets/hm3d/val/00800-TEEsavR23oF/TEEsavR23oF.basis.glb 16
19.84785461425781,0.0989187657833099,0.203722208738327,0.203722208738327,0.203722208738327,0.203722208738327,1.0,1.0,0.0,0.0,0.0,0.0,1.0,113.0,0.8251295534523061,0.8938053097345132,1.0,data/scene_datasets/hm3d/val/00891-cvZr5TUy5C5/cvZr5TUy5C5.basis.glb 10
20.865026473999023,0.0306330043822526,0.2006609123200178,0.2006609123200178,0.2006609123200178,0.2006609123200178,1.0,1.0,0.0,0.0,0.0,0.0,1.0,90.0,0.9884161169635912,0.9888888888888888,1.0,data/scene_datasets/hm3d/val/00856-FnSn2KSrALj/FnSn2KSrALj.basis.glb 2
21.486780166625977,0.1102776750922203,0.1462521031498909,0.1462521031498909,0.1462521031498909,0.1462521031498909,1.0,1.0,0.0,0.0,0.0,0.0,1.0,204.0,0.8897091910746229,0.8970588235294118,1.0,data/scene_datasets/hm3d/val/00800-TEEsavR23oF/TEEsavR23oF.basis.glb 15
14.814679145812988,0.1056922301650047,0.1519703641533851,0.1519703641533851,0.1519703641533851,0.1519703641533851,1.0,1.0,0.0,0.0,0.0,0.0,1.0,43.0,0.984593684233502,1.0,1.0,data/scene_datasets/hm3d/val/00809-Qpor2mEya8F/Qpor2mEya8F.basis.glb 2
