reward,distance_to_goal,min_distance_to_goal_reward,distance_to_goal_reward,dtg_collsion_agent_nav_reward,min_dtg_collsion_agent_nav_reward,self_stop_success,success,did_multi_agents_collide,human_collision,human_collision_check,human_collision_count,true_success,num_steps,spl,psc,stl,episode_id
-0.9999942183494568,9.575773239135742,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500.0,0.0,1.0,0.0,data/scene_datasets/hm3d/val/00844-q5QZSEeHe5g/q5QZSEeHe5g.basis.glb 24
19.721923828125,0.0649982318282127,0.1445790603756904,0.1445790603756904,0.1445790603756904,0.1445790603756904,1.0,1.0,0.0,0.0,0.0,0.0,1.0,312.0,0.4426673818234903,1.0,1.0,data/scene_datasets/hm3d/val/00824-Dd4bFSTQ8gi/Dd4bFSTQ8gi.basis.glb 24
5.997948169708252,2.011959791183472,-0.0,-0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,71.0,0.0,0.8450704225352113,0.0,data/scene_datasets/hm3d/val/00844-q5QZSEeHe5g/q5QZSEeHe5g.basis.glb 23
15.88560962677002,0.1203666180372238,0.2049865871667862,0.2049865871667862,0.2049865871667862,0.2049865871667862,1.0,1.0,0.0,0.0,0.0,0.0,1.0,53.0,0.976067166752992,1.0,1.0,data/scene_datasets/hm3d/val/00824-Dd4bFSTQ8gi/Dd4bFSTQ8gi.basis.glb 23
6.295255661010742,4.665277004241943,0.2428913116455078,0.2428913116455078,0.2428913116455078,0.2428913116455078,0.0,0.0,1.0,1.0,1.0,1.0,0.0,66.0,0.0,0.6515151515151515,0.0,data/scene_datasets/hm3d/val/00824-Dd4bFSTQ8gi/Dd4bFSTQ8gi.basis.glb 22
-0.9999942183494568,10.371332168579102,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500.0,0.0,1.0,0.0,data/scene_datasets/hm3d/val/00844-q5QZSEeHe5g/q5QZSEeHe5g.basis.glb 22
7.7975172996521,1.5528733730316162,0.2485907077789306,0.2485907077789306,0.2485907077789306,0.2485907077789306,0.0,0.0,1.0,1.0,1.0,1.0,0.0,152.0,0.0,0.8026315789473685,0.0,data/scene_datasets/hm3d/val/00824-Dd4bFSTQ8gi/Dd4bFSTQ8gi.basis.glb 21
17.328998565673828,0.1398900747299194,0.1246067583560943,0.1246067583560943,0.1246067583560943,0.1246067583560943,1.0,1.0,0.0,0.0,0.0,0.0,1.0,55.0,0.9964796707764526,0.9454545454545454,1.0,data/scene_datasets/hm3d/val/00824-Dd4bFSTQ8gi/Dd4bFSTQ8gi.basis.glb 20
7.84984016418457,5.424107074737549,0.1483969688415527,0.1483969688415527,0.1483969688415527,0.1483969688415527,0.0,0.0,1.0,1.0,1.0,1.0,0.0,281.0,0.0,0.8540925266903915,0.0,data/scene_datasets/hm3d/val/00824-Dd4bFSTQ8gi/Dd4bFSTQ8gi.basis.glb 19
16.01698112487793,0.1891604512929916,0.1402679830789566,0.1402679830789566,0.1402679830789566,0.1402679830789566,1.0,1.0,0.0,0.0,0.0,0.0,1.0,68.0,0.9830943776645248,0.7941176470588235,1.0,data/scene_datasets/hm3d/val/00814-p53SfW6mjZe/p53SfW6mjZe.basis.glb 24
